success,timestamp,date,base,rates.AED,rates.AFN,rates.ALL,rates.AMD,rates.ANG,rates.AOA,rates.ARS,rates.AUD,rates.AWG,rates.AZN,rates.BAM,rates.BBD,rates.BDT,rates.BGN,rates.BHD,rates.BIF,rates.BMD,rates.BND,rates.BOB,rates.BRL,rates.BSD,rates.BTN,rates.BWP,rates.BYN,rates.BYR,rates.BZD,rates.CAD,rates.CDF,rates.CHF,rates.CLF,rates.CLP,rates.CNY,rates.COP,rates.CRC,rates.CUC,rates.CVE,rates.CZK,rates.DJF,rates.DKK,rates.DOP,rates.DZD,rates.EGP,rates.ERN,rates.ETB,rates.EUR,rates.FJD,rates.FKP,rates.GBP,rates.GEL,rates.GHS,rates.GIP,rates.GMD,rates.GNF,rates.GTQ,rates.GYD,rates.HKD,rates.HNL,rates.HRK,rates.HTG,rates.HUF,rates.IDR,rates.ILS,rates.INR,rates.IQD,rates.ISK,rates.JMD,rates.JOD,rates.JPY,rates.KES,rates.KGS,rates.KHR,rates.KMF,rates.KRW,rates.KWD,rates.KYD,rates.KZT,rates.LAK,rates.LBP,rates.LKR,rates.LRD,rates.LSL,rates.LYD,rates.MAD,rates.MDL,rates.MGA,rates.MKD,rates.MMK,rates.MNT,rates.MOP,rates.MRO,rates.MUR,rates.MVR,rates.MWK,rates.MXN,rates.MYR,rates.MZN,rates.NAD,rates.NGN,rates.NIO,rates.NOK,rates.NPR,rates.NZD,rates.OMR,rates.PAB,rates.PEN,rates.PGK,rates.PHP,rates.PKR,rates.PLN,rates.PYG,rates.QAR,rates.RON,rates.RSD,rates.RUB,rates.RWF,rates.SAR,rates.SBD,rates.SCR,rates.SEK,rates.SHP,rates.SLL,rates.SOS,rates.SRD,rates.SSP,rates.STD,rates.SVC,rates.SZL,rates.THB,rates.TJS,rates.TMT,rates.TND,rates.TOP,rates.TRY,rates.TTD,rates.TWD,rates.TZS,rates.UAH,rates.UGX,rates.UYU,rates.UZS,rates.VES,rates.VND,rates.VUV,rates.WST,rates.XAF,rates.XAG,rates.XAU,rates.XCD,rates.XDR,rates.XOF,rates.XPD,rates.XPF,rates.XPT,rates.YER,rates.ZAR,rates.ZMW,rates.JEP,rates.GGP,rates.IMP,rates.CNH,rates.MTL,rates.ZWL,rates.SGD,rates.USD,rates.BTC,rates.BCH,rates.ETH,rates.LTC,rates.LINK,rates.XRP,rates.XLM,rates.UNI,rates.ADA,rates.LTL,rates.LVL,rates.VEF,rates.ZMK,rates.XRH,rates.RUTH,rates.XCU,rates.ALU,rates.NI,rates.ZNC,rates.TIN,rates.LCO,rates.IRD,unit
TRUE,1630143840,28-08-2021,USD,3.67657282,86.20166326,103.742298,494.184365,1.796050612,635.5782173,97.54411988,1.368230427,1.801886385,1.704157437,1.66473338,2.019826333,85.40002096,1.659390747,0.377206509,1984.676304,1.0003,1.352218898,6.908891861,5.21008989,1.000444973,74.11889355,11.206597,2.519058324,19609.212,2.016644545,1.262990945,1997.319882,0.91205969,0.028393083,783.7913149,6.474651594,3832.68585,622.0002494,1.00023,93.77867318,21.63532998,177.7772645,6.305153852,57.02347623,135.5457722,15.7065617,15.01516632,45.62879442,0.847788,2.106038838,0.723217213,0.72648,3.122731293,6.040541945,0.723318377,51.22952317,9805.235887,7.745939798,209.2870763,7.794118754,23.82423935,6.355218554,98.00924197,296.2008196,14331.74389,3.221383339,73.51370826,1460.33369,126.7352418,151.9829842,0.709337797,109.9010884,109.9547429,84.75123513,4080.489513,419.3690703,1163.155639,0.301177823,0.833989615,427.9055024,9588.182752,1512.272927,199.5551407,171.8985001,14.92709617,4.529907767,8.978370449,17.67802659,3924.204708,52.41098558,1646.899069,2851.784922,8.028352123,357.3032779,42.72851117,15.46428334,813.5140629,20.21492529,4.196591164,63.75116627,14.93395454,411.7177089,35.12086699,8.689936392,118.5432415,1.427499075,0.385113953,1.000874949,4.072497207,3.556435276,49.92526734,166.636042,3.880912775,6935.392274,3.644496986,4.18568482,100.0839552,73.26841653,1009.647574,3.752787435,8.060643581,13.54976993,8.653191826,1.37876763,10330.88559,585.1465881,21.39331356,130.3173144,20709.98584,8.754834634,14.92547507,32.48909628,11.41097939,3.511755,2.790954542,2.269149901,8.357713778,6.793368345,27.9142829,2320.197973,26.9317259,3536.110935,42.84797433,10642.08318,4130326.293,22796.1533,110.9856154,2.563299156,558.0709115,0.041671798,0.000550127,2.705063372,0.703725682,557.9928191,0.000426129,101.9781691,0.000994911,250.9657552,14.73413407,15.97953588,0.722964302,0.722819781,0.723036562,6.461287212,0.354992919,322.2668517,1.347229865,1,2.04E-05,0.001565275,0.000307038,0.005722089,0.03850674,0.853587975,2.843339333,0.0366081,0.348782825,2.954009678,0.604992831,2.14E+11,9005.254135,5.75E-05,0.00133452,3.702629814,12.05173056,1.686167512,10.86180573,0.941398849,0.044007919,0.000192363,per ounce
TRUE,1630144020,28-08-2021,USD,3.674075173,86.18185451,103.7588889,493.8733274,1.795207025,635.4004172,97.57531466,1.368462921,1.802102445,1.704327834,1.663802005,2.019483113,85.38551238,1.659208282,0.377368627,1984.319202,1.00095,1.352272937,6.907925226,5.206238159,1.000904947,74.06631383,11.20010243,2.51790031,19619.404,2.01579802,1.263357036,1998.258472,0.912004994,0.028393934,783.8774674,6.47445744,3832.111498,622.1307873,1.00081,93.82836892,21.63359998,177.7452749,6.306603704,57.03088314,135.572867,15.70954457,15.01726699,45.65525648,0.847788,2.104797454,0.722834233,0.72648,3.12310574,6.043199385,0.723173856,51.21775168,9801.610125,7.744546685,209.2787114,7.795286902,23.81519437,6.355409039,98.06999798,296.1356919,14330.31158,3.220674968,73.54678183,1459.662594,126.7732369,152.0863068,0.709281074,109.9197591,109.9459548,84.78003442,4081.305065,419.1470001,1163.120769,0.301111624,0.833414656,427.7045194,9595.180655,1513.240521,199.5072637,171.9998918,14.92187404,4.528504422,8.979357626,17.66654541,3921.813048,52.42618021,1647.0472,2852.953792,8.027469534,357.3318378,42.72381376,15.46320181,813.4734185,20.20785635,4.197304321,63.75626427,14.93335773,411.6559834,35.12508048,8.690891521,118.5396868,1.426857189,0.385056201,1.000814952,4.075184598,3.557928785,49.88885466,166.6560328,3.883589909,6939.206282,3.642567236,4.185726663,100.0409613,73.31163409,1009.506345,3.752149793,8.061449387,13.54665516,8.647140522,1.377569288,10333.46684,585.3454882,21.38903866,130.2847494,20701.91362,8.757984422,14.93398063,32.48292859,11.41405989,3.5118954,2.790424536,2.267721437,8.358131463,6.792757497,27.90480068,2319.734202,26.94276681,3534.132019,42.83213024,10643.67919,4131193.358,22806.8646,110.9822888,2.562402889,557.8589463,0.041670133,0.000550083,2.704793117,0.70393676,558.1936282,0.000426107,101.9150033,0.000994911,251.0535528,14.73045197,15.97889692,0.7231305,0.723007658,0.72267526,6.462255882,0.354807593,322.0929719,1.346947204,1,2.04E-05,0.001568358,0.000307569,0.005736441,0.038644469,0.855460739,2.848809222,0.036640889,0.350454346,2.955663213,0.605059369,2.14E+11,9006.244267,5.75E-05,0.001334627,3.703777032,12.05245344,1.686656315,10.8663655,0.940778041,0.04400132,0.000192421,per ounce
TRUE,1630144440,28-08-2021,USD,3.675213806,86.19994076,103.7225962,493.9819437,1.796122406,635.4004172,97.52949733,1.368121018,1.80075207,1.705554692,1.663486002,2.020169552,85.37015036,1.659274633,0.377255521,1984.319202,1.0009,1.351502881,6.906268136,5.206550462,1.000184987,74.09741733,11.20312576,2.519335241,19619.208,2.017349982,1.262788963,1997.419732,0.912114387,0.028391664,783.806979,6.476787289,3831.728597,621.826199,1.0009,93.78148614,21.63251873,177.738166,6.309818593,57.01777862,135.5769312,15.71472535,15.01501627,45.65206278,0.847788,2.105428666,0.723282247,0.72648,3.121077486,6.041145909,0.722870363,51.21519267,9802.590061,7.741063903,209.2954412,7.794918144,23.81329016,6.350202445,98.0484394,296.1504937,14332.17358,3.225830023,73.53502234,1459.998142,126.7732369,152.0635151,0.709458334,109.9112361,109.8690596,84.73852956,4078.53219,419.3690703,1162.7372,0.300988253,0.833614642,427.9953032,9594.701347,1513.36147,199.5950382,171.9844253,14.92470891,4.527599038,8.97648584,17.67237432,3924.283123,52.40155443,1647.080117,2853.381427,8.02979636,357.2247379,42.72893821,15.45794869,813.5872228,20.20947395,4.19612971,63.78621504,14.93305932,411.8246999,35.13175184,8.722331568,118.595377,1.426950368,0.385190955,1.000784954,4.072700797,3.559102256,49.88935347,166.7160049,3.881572359,6937.125914,3.642057491,4.187358542,100.0649579,73.26035901,1009.556784,3.752937469,8.061691129,13.55261384,8.648511967,1.377624385,10334.18959,585.064688,21.39096237,130.2964728,20711.4347,8.750722412,14.93681582,32.4852009,11.41212032,3.5117901,2.790815067,2.267744111,8.359015432,6.790110493,27.90535845,2320.638555,26.95461558,3537.171068,42.83255846,10645.9136,4131977.846,22805.953,110.9346074,2.562479712,558.0374433,0.041657644,0.000550176,2.70495527,0.704021191,558.0207092,0.000426141,101.8925896,0.000994384,250.9080596,14.73311235,15.97570213,0.722827007,0.723224439,0.722877589,6.458962404,0.355576518,322.2024517,1.347041424,1,2.04E-05,0.001570707,0.000307824,0.00574463,0.038695986,0.857946215,2.850336938,0.036787617,0.35047112,2.954570699,0.605422303,2.14E+11,9006.334279,5.75E-05,0.00133388,3.70381404,12.05510397,1.686774302,10.86614837,0.941285975,0.044008799,0.000192367,per ounce
TRUE,1630144740,28-08-2021,USD,3.676425899,86.19821826,103.7754799,493.8190193,1.79567369,635.5337673,97.56459145,1.368832177,1.80082409,1.705350216,1.664118007,2.019745575,85.36246935,1.659141931,0.377364857,1985.549221,1.0001,1.351259705,6.905784818,5.206082008,1.000844951,74.10630404,11.20111021,2.518026181,19606.664,2.017410448,1.262776339,1998.737752,0.912096155,0.028390812,783.6973305,6.47542821,3832.264659,621.8634955,1.00034,93.77867318,21.63035624,177.7648241,6.306981926,56.99840671,135.6053808,15.71488235,15.01561647,45.65845017,0.847788,2.105512828,0.723036562,0.72648,3.122949721,6.040360756,0.722957075,51.22491694,9803.080028,7.743617943,209.303806,7.789290408,23.82304922,6.354774088,98.0376601,296.2156214,14329.88188,3.220191987,73.55560144,1460.144032,126.7073787,152.0270483,0.709486695,109.9208574,109.9459548,84.74699994,4080.081738,419.1805202,1163.341611,0.301162777,0.833872957,428.0337893,9591.921358,1512.01591,199.6409202,171.8744411,14.92858821,4.527553769,8.980255059,17.66866501,3922.950066,52.41674906,1647.310543,2851.385796,8.029074241,357.1604779,42.73491673,15.45609464,813.0832322,20.20038348,4.19713652,63.74097026,14.92724037,411.9111157,35.14298782,8.688199794,118.5550905,1.426714547,0.385275657,1.000894948,4.07367803,3.559137816,49.9207781,166.7210026,3.88071878,6935.947039,3.644606217,4.185182704,100.0059662,73.31016909,1009.314676,3.751699693,8.063866807,13.55559318,8.650857751,1.378561019,10328.09784,585.5619383,21.37706894,130.3238274,20701.29268,8.757196975,14.92771338,32.47773475,11.41748267,3.5115444,2.790061901,2.269127227,8.3604705,6.79038198,27.90061734,2319.942899,26.95219197,3535.192152,42.84454858,10641.44477,4131606.247,22802.0787,110.9845065,2.562223635,558.1155358,0.041666803,0.000550363,2.70309051,0.704260412,558.0262873,0.00042612,101.9618683,0.00099501,251.0510443,14.74032,15.98464754,0.723036562,0.722848685,0.723036562,6.463095396,0.355930441,322.2926116,1.346341501,1,2.04E-05,0.001571377,0.000308093,0.005751286,0.03871756,0.858284427,2.854319706,0.036775066,0.350233755,2.955633685,0.605071467,2.14E+11,9009.03464,5.75E-05,0.00133348,3.7025558,12.05751354,1.687145118,10.86213143,0.940890915,0.044007479,0.000192385,per ounce
TRUE,1630144920,28-08-2021,USD,3.676425899,86.14998825,103.774443,493.8387677,1.796086509,635.3750172,97.54022053,1.367861171,1.80183237,1.704821985,1.664400746,2.020593529,85.36161591,1.66033625,0.377198969,1985.132602,1.00061,1.351800095,6.908063316,5.206654563,1.000794953,74.0796439,11.20234194,2.518705885,19617.052,2.017087963,1.263054064,1998.018832,0.91205969,0.02839138,783.4388732,6.473098361,3829.660932,622.0997068,1.00049,93.85274796,21.63943872,177.825249,6.30881,57.01379028,135.5958976,15.71001555,15.01426603,45.65206278,0.847788,2.104776414,0.723188308,0.72648,3.123012128,6.042716214,0.722957075,51.18909067,9802.786048,7.743850129,209.2933499,7.790536432,23.8182887,6.351789821,98.0376601,296.2422645,14335.18145,3.220835961,73.52032298,1459.808484,126.7529728,152.0255288,0.709273983,109.9076781,109.8789461,84.75462328,4081.22351,419.1009101,1162.56285,0.300982235,0.833764631,427.6916907,9592.304805,1512.031029,199.5671099,171.9741143,14.92888662,4.528096999,8.975588406,17.66654541,3923.930255,52.43456345,1646.88261,2853.267391,8.02979636,357.3068479,42.73662488,15.45300456,813.2539387,20.21411741,4.197639924,63.75498977,14.92753878,411.610718,35.12613385,8.684379278,118.5882676,1.427427755,0.385160154,1.000564966,4.075754651,3.559386734,49.92626495,166.7176708,3.883279516,6935.600311,3.642530826,4.18622878,100.078956,73.28672905,1009.233974,3.751812218,8.062174613,13.55288469,8.646016708,1.378023832,10331.50509,585.2811382,21.38177133,130.3420638,20712.88355,8.757546951,14.92651961,32.46475015,11.41999271,3.5133345,2.790089796,2.269490012,8.358799759,6.791196443,27.89615512,2320.800875,26.95488487,3537.277082,42.85482583,10643.99839,4131275.936,22808.6878,110.9612202,2.562479712,558.0597555,0.041635996,0.000550132,2.704468811,0.70409155,557.9370388,0.00042621,101.9394546,0.000994652,250.8955171,14.74046728,15.98017484,0.723007658,0.723137726,0.722870363,6.46232046,0.355698077,322.3119316,1.347324085,1,2.04E-05,0.001570238,0.00030792,0.005750654,0.038679036,0.857728895,2.852701327,0.036761473,0.350306383,2.954511644,0.605428352,2.14E+11,9003.183858,5.75E-05,0.001334227,3.70166763,12.05582684,1.686656315,10.85909158,0.940890915,0.04400352,0.000192431,per ounce
TRUE,1630144920,28-08-2021,USD,3.676425899,86.14998825,103.774443,493.8387677,1.796086509,635.3750172,97.54022053,1.367861171,1.80183237,1.704821985,1.664400746,2.020593529,85.36161591,1.66033625,0.377198969,1985.132602,1.00061,1.351800095,6.908063316,5.206654563,1.000794953,74.0796439,11.20234194,2.518705885,19617.052,2.017087963,1.263054064,1998.018832,0.91205969,0.02839138,783.4388732,6.473098361,3829.660932,622.0997068,1.00049,93.85274796,21.63943872,177.825249,6.30881,57.01379028,135.5958976,15.71001555,15.01426603,45.65206278,0.847788,2.104776414,0.723188308,0.72648,3.123012128,6.042716214,0.722957075,51.18909067,9802.786048,7.743850129,209.2933499,7.790536432,23.8182887,6.351789821,98.0376601,296.2422645,14335.18145,3.220835961,73.52032298,1459.808484,126.7529728,152.0255288,0.709273983,109.9076781,109.8789461,84.75462328,4081.22351,419.1009101,1162.56285,0.300982235,0.833764631,427.6916907,9592.304805,1512.031029,199.5671099,171.9741143,14.92888662,4.528096999,8.975588406,17.66654541,3923.930255,52.43456345,1646.88261,2853.267391,8.02979636,357.3068479,42.73662488,15.45300456,813.2539387,20.21411741,4.197639924,63.75498977,14.92753878,411.610718,35.12613385,8.684379278,118.5882676,1.427427755,0.385160154,1.000564966,4.075754651,3.559386734,49.92626495,166.7176708,3.883279516,6935.600311,3.642530826,4.18622878,100.078956,73.28672905,1009.233974,3.751812218,8.062174613,13.55288469,8.646016708,1.378023832,10331.50509,585.2811382,21.38177133,130.3420638,20712.88355,8.757546951,14.92651961,32.46475015,11.41999271,3.5133345,2.790089796,2.269490012,8.358799759,6.791196443,27.89615512,2320.800875,26.95488487,3537.277082,42.85482583,10643.99839,4131275.936,22808.6878,110.9612202,2.562479712,558.0597555,0.041635996,0.000550132,2.704468811,0.70409155,557.9370388,0.00042621,101.9394546,0.000994652,250.8955171,14.74046728,15.98017484,0.723007658,0.723137726,0.722870363,6.46232046,0.355698077,322.3119316,1.347324085,1,2.04E-05,0.001570238,0.00030792,0.005750654,0.038679036,0.857728895,2.852701327,0.036761473,0.350306383,2.954511644,0.605428352,2.14E+11,9003.183858,5.75E-05,0.001334227,3.70166763,12.05582684,1.686656315,10.85909158,0.940890915,0.04400352,0.000192431,per ounce
TRUE,1630145700,28-08-2021,USD,3.675397457,86.18357701,103.7215593,494.0510632,1.796176252,635.1210171,97.50025223,1.367847495,1.80183237,1.705384295,1.663668951,2.020916559,85.35478835,1.660054258,0.377342235,1984.874694,1.0005,1.351651488,6.910963224,5.208059924,1.000714958,74.06853551,11.20301379,2.518907279,19609.212,2.015898796,1.263142431,1997.998862,0.911950297,0.028408694,783.3840489,6.477952214,3831.537147,621.9567368,1.00047,93.82368064,21.63814122,177.8714563,6.306981926,57.00125552,135.5240964,15.71189947,15.01741704,45.62879442,0.847788,2.104755374,0.72316663,0.72648,3.122138419,6.042233043,0.722913719,51.22286972,9800.826176,7.741528274,209.2410695,7.789155379,23.82281119,6.352678752,98.05725882,296.2689077,14327.59018,3.224895439,73.54751679,1459.837663,126.6795156,152.0468011,0.709465424,109.9650667,109.8701581,84.73768252,4081.508953,419.1930902,1163.457844,0.30099728,0.833831293,427.9867508,9587.224135,1512.408995,199.6109971,171.8727225,14.93500397,4.52859496,8.976037123,17.68032283,3922.126708,52.41884487,1646.273629,2851.642377,8.027790475,357.3354078,42.74473859,15.45300456,813.0182011,20.21472511,4.199150138,63.74734276,14.92992604,411.6806736,35.13736983,8.717887578,118.5053247,1.427107196,0.385291057,1.000154988,4.072904387,3.556826434,49.91878289,166.7176708,3.883201918,6940.03843,3.643222623,4.186354309,100.0579589,73.27647404,1009.698013,3.752562385,8.062819258,13.55112417,8.646438273,1.378437053,10328.71734,585.3513382,21.37706894,130.3889574,20716.19523,8.750984894,14.93129467,32.49007012,11.41850951,3.5124921,2.790340851,2.268991183,8.357093896,6.792553882,27.90982068,2319.826956,26.93307235,3534.874112,42.85867979,10641.87038,4129541.806,22795.0138,110.9856154,2.562198028,558.3553911,0.04166264,0.000550121,2.705225525,0.70390158,557.9258827,0.000426256,101.9139845,0.000994851,250.9958572,14.74460257,15.98289041,0.722733069,0.722834233,0.722993206,6.462385038,0.355519517,322.1831318,1.346906823,1,2.04E-05,0.00157139,0.000308002,0.00574944,0.038754497,0.857881312,2.85499067,0.036808629,0.350355479,2.955308884,0.605313423,2.14E+11,9004.984099,5.75E-05,0.00133416,3.702814849,12.05257392,1.687094552,10.85876588,0.941427067,0.044029037,0.000192481,per ounce
TRUE,1630146000,28-08-2021,USD,3.675066886,86.14998825,103.7920709,493.804208,1.796517277,635.2353171,97.54704439,1.368449245,1.801346235,1.704498231,1.663868531,2.019947469,85.39063306,1.658942878,0.377263062,1984.537431,1.00094,1.351475861,6.907579998,5.20634226,1.000094992,74.07668166,11.20670897,2.51807653,19619.208,2.017027497,1.262624853,1997.579492,0.912132619,0.028400463,783.4153771,6.477434469,3830.886215,621.8386312,1.00048,93.83587016,21.64397996,177.7719329,6.304586519,57.01322052,135.5308701,15.70483477,15.00691367,45.64111297,0.847788,2.105428666,0.722704164,0.72648,3.122076011,6.045071672,0.723072692,51.19779133,9803.178022,7.744624081,209.1490558,7.790692185,23.8163845,6.351472346,98.01806139,296.2570663,14337.32992,3.223057671,73.52326285,1459.633416,126.7403078,152.0574373,0.709663955,109.9362332,109.9569399,84.7215888,4080.285626,419.1470001,1163.051029,0.301021353,0.834072942,427.807149,9594.988932,1512.076385,199.5212278,171.9105296,14.92232165,4.530224652,8.975319177,17.67608362,3923.655802,52.42251254,1646.059663,2852.298085,8.029234712,357.056948,42.71100264,15.45408609,813.1726498,20.21027999,4.197933577,63.73842126,14.92380869,411.8164698,35.13561421,8.688199794,118.5633848,1.426928509,0.385260257,1.000504969,4.073230132,3.558746659,49.92925777,166.7359957,3.882930325,6936.08573,3.644205703,4.185057175,100.042961,73.31016909,1008.991867,3.752412352,8.05927371,13.54475922,8.645670919,1.378547245,10329.95634,585.2518881,21.38647372,130.305591,20714.95335,8.755359599,14.93039934,32.46539938,11.4170263,3.5111232,2.791930868,2.268265614,8.359217445,6.791128571,27.9092629,2319.247243,26.94788332,3537.100393,42.83512777,10647.82881,4132679.756,22809.1436,110.9091034,2.561122507,557.9481948,0.041665554,0.000550259,2.703766148,0.704211161,557.9426168,0.000426214,101.9812256,0.000994692,250.9356531,14.74046728,15.97554239,0.723224439,0.722949849,0.72302211,6.458704092,0.355630825,322.2088917,1.347001044,1,2.04E-05,0.001572358,0.000308142,0.005750029,0.038699511,0.855775508,2.852124573,0.036766935,0.350581518,2.955279356,0.605301325,2.14E+11,9007.774472,5.75E-05,0.001333853,3.701741645,12.05642924,1.686437196,10.86517127,0.941276568,0.044029037,0.000192415,per ounce
TRUE,1630146240,28-08-2021,USD,3.674699585,86.20166326,103.7174115,494.0313148,1.796194201,635.4258172,97.53437151,1.368449245,1.802210475,1.704634548,1.664234429,2.02025031,85.40514163,1.65967274,0.377330925,1984.279523,1.00055,1.351435332,6.907718089,5.205613555,1.000264982,74.0796439,11.20021441,2.519712854,19618.228,2.016241438,1.26353377,1998.058772,0.91173151,0.02840614,783.4153771,6.473939695,3829.660932,622.0499781,1.0006,93.85649858,21.63316748,177.8092542,6.306099408,57.012081,135.5769312,15.71189947,15.00976459,45.66529381,0.847788,2.10563907,0.723188308,0.72648,3.121576749,6.042112251,0.723173856,51.21723988,9801.708119,7.741837855,209.1427822,7.788978901,23.81686055,6.353123217,98.06607824,296.3133129,14325.58494,3.222800082,73.54751679,1459.910608,126.6871146,151.9769064,0.70938743,109.8670419,109.8712566,84.74107067,4078.36908,419.4109703,1163.295118,0.300988253,0.83345632,427.6831383,9595.468241,1513.043978,199.5710997,171.9981733,14.92948343,4.530813151,8.979716599,17.67767333,3923.146104,52.42041673,1646.388842,2852.326594,8.026506709,357.2140279,42.7242408,15.46567387,813.164521,20.21573316,4.197849676,63.76072502,14.93499897,411.7053638,35.13561421,8.684639768,118.583528,1.427242321,0.385229456,1.000594964,4.072700797,3.559280055,49.89733433,166.7359957,3.880873976,6940.107775,3.643550316,4.185894036,100.0709571,73.26328902,1008.981779,3.752412352,8.063141581,13.54719686,8.649215254,1.378161572,10329.33684,585.3688882,21.37942014,130.3811418,20702.74154,8.750722412,14.92965324,32.48455167,11.41200622,3.5130537,2.790173481,2.268288288,8.360637574,6.79214665,27.90229067,2319.711014,26.93549597,3536.888366,42.84283571,10648.89282,4130491.449,22800.0276,110.9590025,2.561250545,558.0932236,0.041659309,0.000550077,2.704252607,0.704014155,558.149004,0.00042618,101.9027777,0.000994722,251.0033827,14.73428136,15.97873718,0.722841459,0.722754747,0.722964302,6.46361202,0.356133973,322.1927918,1.346772223,1,2.04E-05,0.001574765,0.000308405,0.005753443,0.038704806,0.858177342,2.854427453,0.036894568,0.351065323,2.953655349,0.60533157,2.14E+11,9004.714062,5.75E-05,0.00133424,3.703925061,12.05450158,1.68699342,10.86072007,0.941511723,0.044019798,0.000192448,per ounce
TRUE,1630146600,28-08-2021,USD,3.676058598,86.19046701,103.7288178,494.0954971,1.795368562,635.3178672,97.51682445,1.368134694,1.80147227,1.705179819,1.66463359,2.020310878,85.41794331,1.660253312,0.377327155,1984.676304,1.00097,1.351935193,6.905370545,5.208996831,1.00049497,74.12555859,11.20413354,2.518705885,19616.072,2.017289516,1.262940449,1997.519582,0.911995877,0.028402733,783.8931314,6.476075391,3832.111498,622.0188977,1.00022,93.83305719,21.63727622,177.8110314,6.304397407,57.00239505,135.5078395,15.70279385,15.01771714,45.65206278,0.847788,2.105260343,0.72320276,0.72648,3.123480187,6.041145909,0.722877589,51.19932674,9806.607797,7.74207004,209.2891675,7.788745272,23.80710149,6.351408851,98.0788174,296.0646435,14336.18407,3.220578371,73.5129733,1459.808484,126.7428408,152.0027371,0.709259802,109.839585,109.9481518,84.78003442,4078.450635,419.3355503,1162.644213,0.301147732,0.833497984,427.9995795,9592.113081,1512.454351,199.6668536,172.0205139,14.9241121,4.52805173,8.982857615,17.67449392,3921.264142,52.41674906,1646.438218,2852.469139,8.02458106,357.2461579,42.74431156,15.4543951,813.3758719,20.2042209,4.19831113,63.73905851,14.92306267,411.5983729,35.12929397,8.686984175,118.5207284,1.427827151,0.385117803,1.000054994,4.074573827,3.556541956,49.90880681,166.6660281,3.882697531,6938.9289,3.64395083,4.185852192,100.0699572,73.27574154,1008.961603,3.753387569,8.063544484,13.55491606,8.649561043,1.378010058,10333.87984,585.3103882,21.38134384,130.3407612,20705.01832,8.756846999,14.92890714,32.48974551,11.4139458,3.5124219,2.790480326,2.268628398,8.357964389,6.791467931,27.90898401,2319.432751,26.94519042,3536.287624,42.85311295,10647.82881,4129789.539,22794.7859,110.9734178,2.561839521,557.9705069,0.041664305,0.000550083,2.703576969,0.703957868,558.1768941,0.000426188,101.9404734,0.000994692,250.9005341,14.73001012,15.97761901,0.723246117,0.723065466,0.723116048,6.46135179,0.355690832,322.1477118,1.346745303,1,2.04E-05,0.001574857,0.000308365,0.005753753,0.03861451,0.858852238,2.855731789,0.036901776,0.351111813,2.953389603,0.605125907,2.14E+11,9009.93476,5.75E-05,0.001334413,3.703221927,12.05956168,1.687060841,10.85768022,0.941022602,0.044027717,0.000192327,per ounce
TRUE,1630146840,28-08-2021,USD,3.675654567,86.16290701,103.7277809,494.1448682,1.795691638,635.4131172,97.54606956,1.36892791,1.800950125,1.704958303,1.664816538,2.019705196,85.37015036,1.65982203,0.377281913,1985.529382,1.00064,1.352164859,6.911239406,5.207279168,1.000144989,74.0870495,11.19909465,2.518529666,19602.744,2.017370138,1.262523862,1998.018832,0.912169084,0.028387974,783.3683848,6.477952214,3832.226368,621.8883599,1.00037,93.83868313,21.64095246,177.8234718,6.305342963,57.0075229,135.6013165,15.71174248,15.01546642,45.66666254,0.847788,2.105281384,0.723209987,0.72648,3.122980925,6.044407312,0.722841459,51.22491694,9802.100093,7.74671375,209.3058972,7.795053272,23.81162398,6.351535841,98.04647952,296.2008196,14333.03297,3.222317101,73.56295112,1459.283279,126.6909141,151.9860231,0.709330706,109.8747298,109.9470533,84.71227138,4080.367181,419.05063,1162.551227,0.30118685,0.833481318,428.0124082,9590.387571,1512.80208,199.6030176,171.8933446,14.92978184,4.530134113,8.975229433,17.67290422,3921.852255,52.41255744,1646.899069,2853.01081,8.03083942,357.074798,42.71271079,15.45594014,813.1076188,20.19997954,4.196633115,63.77793078,14.93305932,411.8576202,35.11735574,8.686984175,118.5385019,1.426928509,0.385117803,1.000164988,4.074573827,3.557999905,49.9068116,166.6643622,3.881999148,6939.969084,3.643732368,4.187651443,100.0529596,73.25962651,1009.052394,3.751737201,8.064108549,13.54597804,8.648783018,1.377803447,10327.27184,585.2284881,21.38989364,130.3524846,20717.64409,8.753784705,14.93472674,32.47156707,11.41828132,3.5110179,2.790480326,2.267970851,8.35737963,6.790449852,27.9142829,2319.91971,26.93199519,3534.803437,42.83983818,10641.65758,4131193.358,22810.511,110.937934,2.561276153,558.3051888,0.041635996,0.000550363,2.704685015,0.704098586,558.149004,0.000426303,101.9547367,0.000994722,250.9707722,14.73148296,15.97570213,0.722733069,0.723014884,0.722935397,6.462901662,0.355940076,322.2249917,1.346395341,1,2.04E-05,0.001573888,0.000308295,0.005743731,0.03860873,0.857707692,2.855458743,0.03684732,0.350622087,2.954806918,0.605234787,2.14E+11,9004.354014,5.75E-05,0.001333893,3.702259743,12.05293535,1.68606638,10.86506271,0.941455286,0.044007039,0.000192413,per ounce
